
2025/03/06 (00:04:16) | DEBUG: Using locale C.UTF-8
2025/03/06 (00:04:16) | INFO: Running on /dev/pts/1
2025/03/06 (00:04:17) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2025/03/06 (00:04:17) | INFO: Failed to load librocm_smi64.so, AMD GPUs will not be detected: librocm_smi64.so.6: cannot open shared object file: No such file or directory
2025/03/06 (00:04:17) | WARNING: Intel GPU: Failed to initialize PMU
2025/03/06 (00:04:17) | DEBUG: Shared::init() : Initialized.
2025/03/06 (00:05:26) | DEBUG: Writing new config file
2025/03/06 (00:05:26) | INFO: Quitting! Runtime: 00:01:10

2025/03/09 (15:25:05) | ===> btop++ v.1.4.0
2025/03/09 (15:25:05) | INFO: Logger set to DEBUG
2025/03/09 (15:25:05) | DEBUG: Using locale C.UTF-8
2025/03/09 (15:25:05) | INFO: Running on /dev/pts/2
2025/03/09 (15:25:05) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2025/03/09 (15:25:05) | INFO: Failed to load librocm_smi64.so, AMD GPUs will not be detected: librocm_smi64.so.6: cannot open shared object file: No such file or directory
2025/03/09 (15:25:05) | WARNING: Intel GPU: Failed to initialize PMU
2025/03/09 (15:25:05) | DEBUG: Shared::init() : Initialized.
2025/03/09 (15:28:23) | INFO: Quitting! Runtime: 00:03:18

2025/03/09 (16:42:58) | ===> btop++ v.1.4.0
2025/03/09 (16:42:58) | INFO: Logger set to DEBUG
2025/03/09 (16:42:58) | DEBUG: Using locale C.UTF-8
2025/03/09 (16:42:58) | INFO: Running on /dev/pts/4
2025/03/09 (16:42:58) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2025/03/09 (16:42:58) | INFO: Failed to load librocm_smi64.so, AMD GPUs will not be detected: librocm_smi64.so.6: cannot open shared object file: No such file or directory
2025/03/09 (16:42:58) | WARNING: Intel GPU: Failed to initialize PMU
2025/03/09 (16:42:58) | DEBUG: Shared::init() : Initialized.
2025/03/09 (16:45:32) | DEBUG: Writing new config file
2025/03/09 (16:45:32) | INFO: Quitting! Runtime: 00:02:34

2025/03/09 (17:39:43) | ===> btop++ v.1.4.0
2025/03/09 (17:39:43) | INFO: Logger set to DEBUG
2025/03/09 (17:39:43) | DEBUG: Using locale C.UTF-8
2025/03/09 (17:39:43) | INFO: Running on /dev/pts/4
2025/03/09 (17:39:43) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2025/03/09 (17:39:43) | INFO: Failed to load librocm_smi64.so, AMD GPUs will not be detected: librocm_smi64.so.6: cannot open shared object file: No such file or directory
2025/03/09 (17:39:43) | WARNING: Intel GPU: Failed to initialize PMU
2025/03/09 (17:39:43) | DEBUG: Shared::init() : Initialized.
2025/03/09 (17:44:55) | INFO: Quitting! Runtime: 00:05:12

2025/03/20 (14:05:08) | ===> btop++ v.1.4.0
2025/03/20 (14:05:08) | INFO: Logger set to DEBUG
2025/03/20 (14:05:08) | DEBUG: Using locale C.UTF-8
2025/03/20 (14:05:08) | INFO: Running on /dev/pts/6
2025/03/20 (14:05:08) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2025/03/20 (14:05:08) | INFO: Failed to load librocm_smi64.so, AMD GPUs will not be detected: librocm_smi64.so.6: cannot open shared object file: No such file or directory
2025/03/20 (14:05:08) | WARNING: Intel GPU: Failed to initialize PMU
2025/03/20 (14:05:08) | DEBUG: Shared::init() : Initialized.
2025/03/20 (14:05:19) | INFO: Quitting! Runtime: 00:00:11

2025/03/29 (12:45:21) | ===> btop++ v.1.4.0
2025/03/29 (12:45:21) | INFO: Logger set to DEBUG
2025/03/29 (12:45:21) | DEBUG: Using locale C.UTF-8
2025/03/29 (12:45:21) | INFO: Running on /dev/pts/6
2025/03/29 (12:45:21) | DEBUG: Failed to initialize NVML, NVIDIA GPUs will not be detected: Driver/library version mismatch
2025/03/29 (12:45:21) | INFO: Failed to load librocm_smi64.so, AMD GPUs will not be detected: librocm_smi64.so.6: cannot open shared object file: No such file or directory
2025/03/29 (12:45:21) | WARNING: Intel GPU: Failed to initialize PMU
2025/03/29 (12:45:21) | DEBUG: Shared::init() : Initialized.
2025/03/29 (12:46:37) | DEBUG: Writing new config file
2025/03/29 (12:46:37) | INFO: Quitting! Runtime: 00:01:16

2025/03/31 (21:37:45) | ===> btop++ v.1.4.0
2025/03/31 (21:37:45) | INFO: Logger set to DEBUG
2025/03/31 (21:37:45) | DEBUG: Using locale C.UTF-8
2025/03/31 (21:37:45) | INFO: Running on /dev/pts/5
2025/03/31 (21:37:45) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2025/03/31 (21:37:45) | INFO: Failed to load librocm_smi64.so, AMD GPUs will not be detected: librocm_smi64.so.6: cannot open shared object file: No such file or directory
2025/03/31 (21:37:45) | WARNING: Intel GPU: Failed to initialize PMU
2025/03/31 (21:37:45) | DEBUG: Shared::init() : Initialized.
2025/03/31 (22:33:03) | DEBUG: Writing new config file
2025/03/31 (22:33:03) | INFO: Quitting! Runtime: 00:55:18

2025/04/06 (00:14:52) | ===> btop++ v.1.4.0
2025/04/06 (00:14:52) | INFO: Logger set to DEBUG
2025/04/06 (00:14:52) | DEBUG: Using locale C.UTF-8
2025/04/06 (00:14:52) | INFO: Running on /dev/pts/6
2025/04/06 (00:14:52) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2025/04/06 (00:14:52) | INFO: Failed to load librocm_smi64.so, AMD GPUs will not be detected: librocm_smi64.so.6: cannot open shared object file: No such file or directory
2025/04/06 (00:14:52) | WARNING: Intel GPU: Failed to initialize PMU
2025/04/06 (00:14:52) | DEBUG: Shared::init() : Initialized.
2025/04/06 (01:29:23) | DEBUG: Writing new config file
2025/04/06 (01:29:23) | INFO: Quitting! Runtime: 01:14:31

2025/04/06 (19:52:56) | ===> btop++ v.1.4.0
2025/04/06 (19:52:56) | INFO: Logger set to DEBUG
2025/04/06 (19:52:56) | DEBUG: Using locale C.UTF-8
2025/04/06 (19:52:56) | INFO: Running on /dev/pts/5
2025/04/06 (19:52:56) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2025/04/06 (19:52:56) | INFO: Failed to load librocm_smi64.so, AMD GPUs will not be detected: librocm_smi64.so.6: cannot open shared object file: No such file or directory
2025/04/06 (19:52:56) | WARNING: Intel GPU: Failed to initialize PMU
2025/04/06 (19:52:56) | DEBUG: Shared::init() : Initialized.

2025/04/07 (22:17:27) | ===> btop++ v.1.4.0
2025/04/07 (22:17:27) | INFO: Logger set to DEBUG
2025/04/07 (22:17:27) | DEBUG: Using locale C.UTF-8
2025/04/07 (22:17:27) | INFO: Running on /dev/pts/7
2025/04/07 (22:17:27) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2025/04/07 (22:17:27) | INFO: Failed to load librocm_smi64.so, AMD GPUs will not be detected: librocm_smi64.so.6: cannot open shared object file: No such file or directory
2025/04/07 (22:17:27) | WARNING: Intel GPU: Failed to initialize PMU
2025/04/07 (22:17:27) | DEBUG: Shared::init() : Initialized.

2025/04/08 (23:03:25) | ===> btop++ v.1.4.0
2025/04/08 (23:03:25) | INFO: Logger set to DEBUG
2025/04/08 (23:03:25) | DEBUG: Using locale C.UTF-8
2025/04/08 (23:03:25) | INFO: Running on /dev/pts/7
2025/04/08 (23:03:26) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2025/04/08 (23:03:26) | INFO: Failed to load librocm_smi64.so, AMD GPUs will not be detected: librocm_smi64.so.6: cannot open shared object file: No such file or directory
2025/04/08 (23:03:26) | WARNING: Intel GPU: Failed to initialize PMU
2025/04/08 (23:03:26) | DEBUG: Shared::init() : Initialized.
2025/04/08 (23:56:02) | DEBUG: Writing new config file
2025/04/08 (23:56:02) | INFO: Quitting! Runtime: 00:52:37

2025/04/12 (16:17:10) | ===> btop++ v.1.4.0
2025/04/12 (16:17:10) | INFO: Logger set to DEBUG
2025/04/12 (16:17:10) | DEBUG: Using locale C.UTF-8
2025/04/12 (16:17:10) | INFO: Running on /dev/pts/6
2025/04/12 (16:17:10) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2025/04/12 (16:17:10) | INFO: Failed to load librocm_smi64.so, AMD GPUs will not be detected: librocm_smi64.so.6: cannot open shared object file: No such file or directory
2025/04/12 (16:17:10) | WARNING: Intel GPU: Failed to initialize PMU
2025/04/12 (16:17:10) | DEBUG: Shared::init() : Initialized.
2025/04/12 (17:23:48) | DEBUG: Writing new config file
2025/04/12 (17:23:48) | INFO: Quitting! Runtime: 01:06:38

2025/04/21 (23:24:50) | ===> btop++ v.1.4.0
2025/04/21 (23:24:50) | INFO: Logger set to DEBUG
2025/04/21 (23:24:50) | DEBUG: Using locale C.UTF-8
2025/04/21 (23:24:50) | INFO: Running on /dev/pts/3
2025/04/21 (23:24:50) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2025/04/21 (23:24:50) | INFO: Failed to load librocm_smi64.so, AMD GPUs will not be detected: librocm_smi64.so.6: cannot open shared object file: No such file or directory
2025/04/21 (23:24:50) | WARNING: Intel GPU: Failed to initialize PMU
2025/04/21 (23:24:50) | DEBUG: Shared::init() : Initialized.
2025/04/21 (23:31:32) | DEBUG: Writing new config file
2025/04/21 (23:31:32) | INFO: Quitting! Runtime: 00:06:42

2025/04/21 (23:34:23) | ===> btop++ v.1.4.0
2025/04/21 (23:34:23) | INFO: Logger set to DEBUG
2025/04/21 (23:34:23) | DEBUG: Using locale C.UTF-8
2025/04/21 (23:34:23) | INFO: Running on /dev/pts/2
2025/04/21 (23:34:23) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2025/04/21 (23:34:23) | INFO: Failed to load librocm_smi64.so, AMD GPUs will not be detected: librocm_smi64.so.6: cannot open shared object file: No such file or directory
2025/04/21 (23:34:23) | WARNING: Intel GPU: Failed to initialize PMU
2025/04/21 (23:34:23) | DEBUG: Shared::init() : Initialized.
2025/04/21 (23:37:36) | INFO: Quitting! Runtime: 00:03:13

2025/04/21 (23:42:32) | ===> btop++ v.1.4.0
2025/04/21 (23:42:32) | INFO: Logger set to DEBUG
2025/04/21 (23:42:32) | DEBUG: Using locale C.UTF-8
2025/04/21 (23:42:32) | INFO: Running on /dev/pts/2
2025/04/21 (23:42:33) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2025/04/21 (23:42:33) | INFO: Failed to load librocm_smi64.so, AMD GPUs will not be detected: librocm_smi64.so.6: cannot open shared object file: No such file or directory
2025/04/21 (23:42:33) | WARNING: Intel GPU: Failed to initialize PMU
2025/04/21 (23:42:33) | DEBUG: Shared::init() : Initialized.
2025/04/21 (23:55:23) | DEBUG: Writing new config file
2025/04/21 (23:55:23) | INFO: Quitting! Runtime: 00:12:51

2025/04/22 (21:55:53) | ===> btop++ v.1.4.0
2025/04/22 (21:55:53) | INFO: Logger set to DEBUG
2025/04/22 (21:55:53) | DEBUG: Using locale C.UTF-8
2025/04/22 (21:55:53) | INFO: Running on /dev/pts/2
2025/04/22 (21:55:53) | DEBUG: Failed to initialize NVML, NVIDIA GPUs will not be detected: Driver/library version mismatch
2025/04/22 (21:55:53) | INFO: Failed to load librocm_smi64.so, AMD GPUs will not be detected: librocm_smi64.so.6: cannot open shared object file: No such file or directory
2025/04/22 (21:55:53) | WARNING: Intel GPU: Failed to initialize PMU
2025/04/22 (21:55:53) | DEBUG: Shared::init() : Initialized.

2025/04/30 (20:30:59) | ===> btop++ v.1.4.0
2025/04/30 (20:30:59) | INFO: Logger set to DEBUG
2025/04/30 (20:30:59) | DEBUG: Using locale C.UTF-8
2025/04/30 (20:30:59) | INFO: Running on /dev/pts/6
2025/04/30 (20:30:59) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2025/04/30 (20:30:59) | INFO: Failed to load librocm_smi64.so, AMD GPUs will not be detected: librocm_smi64.so.6: cannot open shared object file: No such file or directory
2025/04/30 (20:30:59) | WARNING: Intel GPU: Failed to initialize PMU
2025/04/30 (20:30:59) | DEBUG: Shared::init() : Initialized.
2025/04/30 (21:06:50) | DEBUG: Writing new config file
2025/04/30 (21:06:50) | INFO: Quitting! Runtime: 00:35:51

2025/05/03 (15:33:19) | ===> btop++ v.1.4.0
2025/05/03 (15:33:19) | INFO: Logger set to DEBUG
2025/05/03 (15:33:19) | DEBUG: Using locale C.UTF-8
2025/05/03 (15:33:19) | INFO: Running on /dev/pts/7
2025/05/03 (15:33:19) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2025/05/03 (15:33:19) | INFO: Failed to load librocm_smi64.so, AMD GPUs will not be detected: librocm_smi64.so.6: cannot open shared object file: No such file or directory
2025/05/03 (15:33:19) | WARNING: Intel GPU: Failed to initialize PMU
2025/05/03 (15:33:19) | DEBUG: Shared::init() : Initialized.
2025/05/03 (15:33:37) | INFO: Quitting! Runtime: 00:00:18

2025/05/03 (15:34:12) | ===> btop++ v.1.4.0
2025/05/03 (15:34:12) | INFO: Logger set to DEBUG
2025/05/03 (15:34:12) | DEBUG: Using locale C.UTF-8
2025/05/03 (15:34:12) | INFO: Running on /dev/pts/7
2025/05/03 (15:34:12) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2025/05/03 (15:34:12) | INFO: Failed to load librocm_smi64.so, AMD GPUs will not be detected: librocm_smi64.so.6: cannot open shared object file: No such file or directory
2025/05/03 (15:34:12) | WARNING: Intel GPU: Failed to initialize PMU
2025/05/03 (15:34:12) | DEBUG: Shared::init() : Initialized.
2025/05/03 (15:34:16) | INFO: Quitting! Runtime: 00:00:04

2025/05/03 (16:07:58) | ===> btop++ v.1.4.0
2025/05/03 (16:07:58) | INFO: Logger set to DEBUG
2025/05/03 (16:07:58) | DEBUG: Using locale C.UTF-8
2025/05/03 (16:07:58) | INFO: Running on /dev/pts/6
2025/05/03 (16:07:58) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2025/05/03 (16:07:58) | INFO: Failed to load librocm_smi64.so, AMD GPUs will not be detected: librocm_smi64.so.6: cannot open shared object file: No such file or directory
2025/05/03 (16:07:58) | WARNING: Intel GPU: Failed to initialize PMU
2025/05/03 (16:07:58) | DEBUG: Shared::init() : Initialized.
2025/05/03 (16:11:38) | INFO: Quitting! Runtime: 00:03:40

2025/05/03 (16:11:40) | ===> btop++ v.1.4.0
2025/05/03 (16:11:40) | INFO: Logger set to DEBUG
2025/05/03 (16:11:40) | DEBUG: Using locale C.UTF-8
2025/05/03 (16:11:40) | INFO: Running on /dev/pts/6
2025/05/03 (16:11:40) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2025/05/03 (16:11:40) | INFO: Failed to load librocm_smi64.so, AMD GPUs will not be detected: librocm_smi64.so.6: cannot open shared object file: No such file or directory
2025/05/03 (16:11:40) | WARNING: Intel GPU: Failed to initialize PMU
2025/05/03 (16:11:40) | DEBUG: Shared::init() : Initialized.
2025/05/03 (16:11:42) | INFO: Quitting! Runtime: 00:00:02
